round,epoch,train_loss,train_acc,norm,independence,balancement,seed
38,10,0.9715948192353812,0.4672514608942017,BN,noniid,unbalanced,0
39,1,1.0847302430904662,0.3571819242463543,BN,noniid,unbalanced,0
39,2,1.067461520464445,0.3938243519476272,BN,noniid,unbalanced,0
39,3,1.0715864325884523,0.3919040306220031,BN,noniid,unbalanced,0
39,4,1.061427257342285,0.3562624591398749,BN,noniid,unbalanced,0
39,5,1.0356281493569386,0.3520482280072248,BN,noniid,unbalanced,0
39,6,1.049630820241756,0.4000815587522779,BN,noniid,unbalanced,0
39,7,1.06403025488188,0.3333017754709785,BN,noniid,unbalanced,0
39,8,1.0481714939744822,0.4133964391034139,BN,noniid,unbalanced,0
39,9,1.0336225985164178,0.3945357096186297,BN,noniid,unbalanced,0
39,10,1.0581780483722625,0.4191741345618627,BN,noniid,unbalanced,0
40,1,1.0599961820983204,0.4564742749649985,BN,noniid,unbalanced,0
40,2,1.0552462771829545,0.4454398592584104,BN,noniid,unbalanced,0
40,3,1.0293665387973487,0.4745327046043832,BN,noniid,unbalanced,0
40,4,1.0230161646278442,0.4778357240725353,BN,noniid,unbalanced,0
40,5,1.0416001566684607,0.4172384293331354,BN,noniid,unbalanced,0
40,6,1.030925409581548,0.4909669535520599,BN,noniid,unbalanced,0
40,7,1.0215916665813425,0.5127181057361724,BN,noniid,unbalanced,0
40,8,0.9942671519079166,0.5293125830222949,BN,noniid,unbalanced,0
40,9,0.9971900622280272,0.5267483177984214,BN,noniid,unbalanced,0
40,10,0.9622457252107236,0.5276183064045684,BN,noniid,unbalanced,0
41,1,0.9755606604609438,0.4565358551937375,BN,noniid,unbalanced,0
41,2,0.9683351875676144,0.4843545265335372,BN,noniid,unbalanced,0
41,3,0.9664801902132332,0.4477253756233317,BN,noniid,unbalanced,0
41,4,0.9466205161906308,0.552475352386708,BN,noniid,unbalanced,0
41,5,0.9621677628807416,0.4601238505993594,BN,noniid,unbalanced,0
41,6,0.984151094267672,0.4981027561128887,BN,noniid,unbalanced,0
41,7,0.9509467550596526,0.5539964752556795,BN,noniid,unbalanced,0
41,8,0.9263738505601506,0.525261219632992,BN,noniid,unbalanced,0
41,9,0.9285449379809416,0.491930358602397,BN,noniid,unbalanced,0
41,10,0.9449866548809958,0.496493749966997,BN,noniid,unbalanced,0
42,1,1.0959544434727668,0.5721596002124593,BN,noniid,unbalanced,0
42,2,1.0573085449745951,0.5218608253823143,BN,noniid,unbalanced,0
42,3,1.0630036269618226,0.5115574218109823,BN,noniid,unbalanced,0
42,4,1.0478420796842438,0.5198429876873281,BN,noniid,unbalanced,0
42,5,1.0689404236740785,0.4889408932863303,BN,noniid,unbalanced,0
42,6,1.033965405472926,0.4336251163668572,BN,noniid,unbalanced,0
42,7,1.0446003217809143,0.4766638626760699,BN,noniid,unbalanced,0
42,8,1.039261752375518,0.5302074821085884,BN,noniid,unbalanced,0
42,9,1.0492557964314302,0.4828602135188644,BN,noniid,unbalanced,0
42,10,1.0443040362475902,0.5392741523889275,BN,noniid,unbalanced,0
43,1,1.0690305897207817,0.3113775189233173,BN,noniid,unbalanced,0
43,2,1.064303092899446,0.3274581279210068,BN,noniid,unbalanced,0
43,3,1.053291987305751,0.4133030637767372,BN,noniid,unbalanced,0
43,4,1.038285395797826,0.3936728089392078,BN,noniid,unbalanced,0
43,5,1.0587396892393852,0.4027683542812722,BN,noniid,unbalanced,0
43,6,1.041396232873715,0.3473715221383875,BN,noniid,unbalanced,0
43,7,0.9998940670985652,0.3388576714705563,BN,noniid,unbalanced,0
43,8,1.0160786110294038,0.4240611042971879,BN,noniid,unbalanced,0
43,9,1.0294931715010105,0.3590574901206231,BN,noniid,unbalanced,0
43,10,1.006762827603105,0.3960307422991638,BN,noniid,unbalanced,0
44,1,1.0299665654753871,0.421191451709958,BN,noniid,unbalanced,0
44,2,1.0291704848126275,0.4370862166082497,BN,noniid,unbalanced,0
44,3,1.025669369455125,0.4719940765976683,BN,noniid,unbalanced,0
44,4,0.99158503793416,0.4330404558143471,BN,noniid,unbalanced,0
44,5,0.9643611513611872,0.4492107835271451,BN,noniid,unbalanced,0
44,6,0.9884991840333642,0.4796624579610033,BN,noniid,unbalanced,0
44,7,0.9452008075725544,0.4308737258076321,BN,noniid,unbalanced,0
44,8,0.9843853241421014,0.4387775380202501,BN,noniid,unbalanced,0
44,9,0.9792643316637868,0.4553895368377792,BN,noniid,unbalanced,0
44,10,0.9833009814845044,0.4572006684188875,BN,noniid,unbalanced,0
45,1,1.0508334307876783,0.4274205461332891,BN,noniid,unbalanced,0
45,2,1.0440693313895584,0.4628027027203975,BN,noniid,unbalanced,0
45,3,1.0020165453047365,0.4689501417547301,BN,noniid,unbalanced,0
45,4,1.0095254003801597,0.4325991671929534,BN,noniid,unbalanced,0
45,5,1.0142227738962302,0.4429629022583492,BN,noniid,unbalanced,0
45,6,0.9650899793996038,0.4280928318983327,BN,noniid,unbalanced,0
45,7,0.9622397324537612,0.4399803193088708,BN,noniid,unbalanced,0
45,8,0.9769210576267536,0.4811808429376371,BN,noniid,unbalanced,0
45,9,0.9635546647132184,0.4056281902392475,BN,noniid,unbalanced,0
45,10,0.9430847982133956,0.4225656338631298,BN,noniid,unbalanced,0
46,1,1.1180150949993712,0.3414323361248857,BN,noniid,unbalanced,0
46,2,1.1000774042432662,0.2315908026185003,BN,noniid,unbalanced,0
46,3,1.093881045309254,0.253030970248132,BN,noniid,unbalanced,0
46,4,1.0945079416335124,0.2312810045597909,BN,noniid,unbalanced,0
46,5,1.0804374947795792,0.2896962977141518,BN,noniid,unbalanced,0
46,6,1.0498850549341685,0.3104095419137903,BN,noniid,unbalanced,0
46,7,1.081343469677265,0.2859885993170495,BN,noniid,unbalanced,0
46,8,1.054528475459837,0.3269311422637384,BN,noniid,unbalanced,0
46,9,1.0735061914288653,0.335906922513041,BN,noniid,unbalanced,0
46,10,1.053180929992647,0.3146683587754995,BN,noniid,unbalanced,0
47,1,1.2451282285036631,0.276242637341104,BN,noniid,unbalanced,0
47,2,1.2373409956601005,0.2103215370392441,BN,noniid,unbalanced,0
47,3,1.2024167104910233,0.2969648393904635,BN,noniid,unbalanced,0
47,4,1.2366691440059483,0.2508572787750825,BN,noniid,unbalanced,0
47,5,1.2267572154157669,0.2826916908497408,BN,noniid,unbalanced,0
47,6,1.2150076097921951,0.1883280826708153,BN,noniid,unbalanced,0
47,7,1.215535738952123,0.2130715754195895,BN,noniid,unbalanced,0
47,8,1.1993539988412645,0.1886791237338421,BN,noniid,unbalanced,0
47,9,1.2035730436681014,0.2004081953093593,BN,noniid,unbalanced,0
47,10,1.2119573020841548,0.2459238433178641,BN,noniid,unbalanced,0
48,1,1.2393087500181867,0.3781407623429558,BN,noniid,unbalanced,0
48,2,1.2168144893403303,0.3834230527712567,BN,noniid,unbalanced,0
48,3,1.1797829003316394,0.4406269151032834,BN,noniid,unbalanced,0
48,4,1.193066968668107,0.3728311559376472,BN,noniid,unbalanced,0
48,5,1.193990203657468,0.4616380517454628,BN,noniid,unbalanced,0
48,6,1.1968407043690228,0.4187470062684562,BN,noniid,unbalanced,0
48,7,1.1843951561036077,0.4171810082904581,BN,noniid,unbalanced,0
48,8,1.1892992486199652,0.4004885241462076,BN,noniid,unbalanced,0
48,9,1.2026266945632014,0.4006717468839673,BN,noniid,unbalanced,0
48,10,1.1949495921339837,0.4118228180163917,BN,noniid,unbalanced,0
49,1,1.1046548724479024,0.3279112987784428,BN,noniid,unbalanced,0
49,2,1.1116435071523143,0.3496774823605991,BN,noniid,unbalanced,0
49,3,1.0745085985513858,0.3725378281253008,BN,noniid,unbalanced,0
49,4,1.097443573359654,0.3093929068241407,BN,noniid,unbalanced,0
49,5,1.0748063593388786,0.3312531755012234,BN,noniid,unbalanced,0
49,6,1.084236099721014,0.3541090887309839,BN,noniid,unbalanced,0
49,7,1.099645124091139,0.3471862837290103,BN,noniid,unbalanced,0
49,8,1.0912724922539538,0.4081743475303014,BN,noniid,unbalanced,0
49,9,1.0814201501370602,0.3783687463816375,BN,noniid,unbalanced,0
49,10,1.075547380173038,0.3409471006568164,BN,noniid,unbalanced,0
50,1,1.0882148613885732,0.3727917827489978,BN,noniid,unbalanced,0
50,2,1.1150673562663544,0.4028160971107548,BN,noniid,unbalanced,0
50,3,1.1120412820969745,0.3945397382265245,BN,noniid,unbalanced,0
50,4,1.0945257596440938,0.4589493182514976,BN,noniid,unbalanced,0
50,5,1.118828867413758,0.3973458545976354,BN,noniid,unbalanced,0
50,6,1.1255218144820966,0.4396493403300608,BN,noniid,unbalanced,0
50,7,1.098968898734502,0.3939845169452894,BN,noniid,unbalanced,0
50,8,1.0676926279261316,0.4216035746509368,BN,noniid,unbalanced,0
50,9,1.099162910790862,0.4098198678743057,BN,noniid,unbalanced,0
50,10,1.074087597092361,0.4015340965050624,BN,noniid,unbalanced,0
1,1,2.485004421243416,0.2506810163929548,BN,noniid,balanced,0
1,2,1.1851634201187164,0.3053483479749593,BN,noniid,balanced,0
1,3,1.1437234498025677,0.3903576316845875,BN,noniid,balanced,0
1,4,1.1248112371333776,0.3199841355478038,BN,noniid,balanced,0
1,5,1.1288184864426798,0.4294531802176031,BN,noniid,balanced,0
1,6,1.108982881309535,0.3222834002050155,BN,noniid,balanced,0
1,7,1.1236451230243412,0.3943721253607509,BN,noniid,balanced,0
1,8,1.162015004422797,0.2751446858868823,BN,noniid,balanced,0
1,9,1.1348577682700782,0.312249251361989,BN,noniid,balanced,0
1,10,1.1487360317762472,0.2815445913950552,BN,noniid,balanced,0
2,1,1.134924578198698,0.3515306878445039,BN,noniid,balanced,0
2,2,1.1746023910982533,0.3017227662213763,BN,noniid,balanced,0
2,3,1.2096194158083091,0.2828928256577739,BN,noniid,balanced,0
2,4,1.198566459168086,0.27488945677314,BN,noniid,balanced,0
2,5,1.179616915655721,0.2343013138422401,BN,noniid,balanced,0
2,6,1.1820405693620168,0.2333998613437387,BN,noniid,balanced,0
2,7,1.1812414654054322,0.2301939798178136,BN,noniid,balanced,0
2,8,1.1869697568508892,0.2610196812752486,BN,noniid,balanced,0
2,9,1.1346722789775223,0.2935680102079358,BN,noniid,balanced,0
2,10,1.1654850363328362,0.2732698146572174,BN,noniid,balanced,0
3,1,1.292355785872986,0.174390169684492,BN,noniid,balanced,0
3,2,1.2568944927298005,0.2515438571980214,BN,noniid,balanced,0
3,3,1.233767609655712,0.2059382692806994,BN,noniid,balanced,0
3,4,1.1810821658851989,0.2392963799531394,BN,noniid,balanced,0
3,5,1.240947050854625,0.1548874356307117,BN,noniid,balanced,0
3,6,1.2500977451839708,0.2258603341260977,BN,noniid,balanced,0
3,7,1.2350556523968168,0.2139565191101586,BN,noniid,balanced,0
3,8,1.2488051928201958,0.2273460561870868,BN,noniid,balanced,0
3,9,1.2228162866309498,0.2066076617383739,BN,noniid,balanced,0
3,10,1.2044127773254798,0.2141397237691344,BN,noniid,balanced,0
4,1,1.2552591707625247,0.219572311956663,BN,noniid,balanced,0
4,2,1.2026886884237715,0.205628583537599,BN,noniid,balanced,0
4,3,1.2166924550029568,0.245970665050792,BN,noniid,balanced,0
4,4,1.229561180778826,0.1872797711593911,BN,noniid,balanced,0
4,5,1.2008301422996484,0.1844903282725633,BN,noniid,balanced,0
4,6,1.2270742561753063,0.2327410964483021,BN,noniid,balanced,0
4,7,1.2215286949002533,0.2121862030440061,BN,noniid,balanced,0
4,8,1.2169079122566806,0.1765716475085932,BN,noniid,balanced,0
4,9,1.2003040979941435,0.1781423819737178,BN,noniid,balanced,0
4,10,1.1953919259305703,0.2490558028287957,BN,noniid,balanced,0
5,1,1.2827290613871338,0.2840361202824373,BN,noniid,balanced,0
5,2,1.211662216912573,0.187858360792705,BN,noniid,balanced,0
5,3,1.1771808853696355,0.2563821174693628,BN,noniid,balanced,0
5,4,1.244991214147002,0.2708457454604358,BN,noniid,balanced,0
5,5,1.1708993335690443,0.2202561632135017,BN,noniid,balanced,0
5,6,1.2106562241247565,0.2763343333234893,BN,noniid,balanced,0
5,7,1.1846857623881522,0.269849266731078,BN,noniid,balanced,0
5,8,1.118744541877044,0.3123952393615374,BN,noniid,balanced,0
5,9,1.1586411841597368,0.3275099750010019,BN,noniid,balanced,0
5,10,1.1753530204177682,0.3555084390056922,BN,noniid,balanced,0
6,1,1.216055259090265,0.2305686040543232,BN,noniid,balanced,0
6,2,1.198145471728166,0.2321725464877443,BN,noniid,balanced,0
6,3,1.232304363502014,0.2029763434697997,BN,noniid,balanced,0
6,4,1.233470566523795,0.1764550185063476,BN,noniid,balanced,0
6,5,1.2056992412015344,0.1838556165623813,BN,noniid,balanced,0
6,6,1.21495409532117,0.1510329774353644,BN,noniid,balanced,0
6,7,1.2498616360166126,0.1497046569685917,BN,noniid,balanced,0
6,8,1.248244446249913,0.2315613277135389,BN,noniid,balanced,0
6,9,1.2359265089799445,0.2386772389059874,BN,noniid,balanced,0
6,10,1.189408536944705,0.1627895880312453,BN,noniid,balanced,0
7,1,1.402557318253064,0.1347101890252184,BN,noniid,balanced,0
7,2,1.2592221451805574,0.2018736017520761,BN,noniid,balanced,0
7,3,1.2904005800479512,0.1742446048502037,BN,noniid,balanced,0
7,4,1.2593153573791356,0.2298610308355224,BN,noniid,balanced,0
7,5,1.2539095340352997,0.2595580988138035,BN,noniid,balanced,0
7,6,1.2418573628504084,0.1935984033320849,BN,noniid,balanced,0
7,7,1.246619815018862,0.1324948389569678,BN,noniid,balanced,0
7,8,1.2488363814664325,0.2385766566135384,BN,noniid,balanced,0
7,9,1.2579217011740915,0.2496945704909639,BN,noniid,balanced,0
7,10,1.1987264055390046,0.1925124672727354,BN,noniid,balanced,0
8,1,1.3310565717909864,0.150547732374683,BN,noniid,balanced,0
8,2,1.2740539622295362,0.0936658889447082,BN,noniid,balanced,0
8,3,1.252466473400065,0.1469396235318501,BN,noniid,balanced,0
8,4,1.2384499982818016,0.0911222862773519,BN,noniid,balanced,0
8,5,1.2115291870347766,0.1423621069005924,BN,noniid,balanced,0
8,6,1.2025719798168717,0.1630967107697216,BN,noniid,balanced,0
8,7,1.2257393643561347,0.125045698841079,BN,noniid,balanced,0
8,8,1.216324467899932,0.1019818404098122,BN,noniid,balanced,0
8,9,1.206564689425622,0.1267495889122077,BN,noniid,balanced,0
8,10,1.2029411202878648,0.1358454439483455,BN,noniid,balanced,0
9,1,1.2315597730445689,0.1578465884456373,BN,noniid,balanced,0
9,2,1.184416507343768,0.1469294740370717,BN,noniid,balanced,0
9,3,1.2014764371063884,0.1605373106745345,BN,noniid,balanced,0
9,4,1.1645115030017064,0.2448405517689511,BN,noniid,balanced,0
9,5,1.1287604713197037,0.3168777935951811,BN,noniid,balanced,0
9,6,1.1453223763890763,0.2460157397703721,BN,noniid,balanced,0
9,7,1.0990785138753172,0.2271826607014993,BN,noniid,balanced,0
9,8,1.104745878615596,0.2250277385944855,BN,noniid,balanced,0
9,9,1.0976030883875831,0.3158183696156865,BN,noniid,balanced,0
9,10,1.1028270884188112,0.3135222759856564,BN,noniid,balanced,0
10,1,1.111730235096343,0.3469706409294864,BN,noniid,balanced,0
10,2,1.1255980145775142,0.3989296776127392,BN,noniid,balanced,0
10,3,1.057621295731874,0.3214465130080202,BN,noniid,balanced,0
10,4,1.0177315103850986,0.3506780743295506,BN,noniid,balanced,0
10,5,1.0850560208817654,0.3950065486541476,BN,noniid,balanced,0
10,6,1.0126383728372206,0.4124947709773895,BN,noniid,balanced,0
10,7,1.0320528443089525,0.4290452288122175,BN,noniid,balanced,0
10,8,0.960297583760708,0.4610617528141922,BN,noniid,balanced,0
10,9,0.9292043178016997,0.4693019946462562,BN,noniid,balanced,0
10,10,0.9221753880823272,0.4967170407188477,BN,noniid,balanced,0
11,1,1.2359038847661223,0.3011894642331009,BN,noniid,balanced,0
11,2,1.179094179254481,0.2738598715537058,BN,noniid,balanced,0
11,3,1.1375187888941458,0.2359185435035501,BN,noniid,balanced,0
11,4,1.0945628391018198,0.3402415806037723,BN,noniid,balanced,0
11,5,1.1120933943270628,0.3204293485034049,BN,noniid,balanced,0
11,6,1.1191529488815075,0.3181424113400799,BN,noniid,balanced,0
11,7,1.067812682137674,0.3681279514316002,BN,noniid,balanced,0
11,8,1.061179980959828,0.3552588396601781,BN,noniid,balanced,0
11,9,1.0796622057501335,0.3957057109014256,BN,noniid,balanced,0
11,10,1.0726192470290987,0.3457374920207733,BN,noniid,balanced,0
12,1,1.1964937971349698,0.1702076386049509,BN,noniid,balanced,0
12,2,1.1498716533447568,0.22287326453912,BN,noniid,balanced,0
12,3,1.1338455594173371,0.2476210915064787,BN,noniid,balanced,0
12,4,1.1265871108773369,0.2798044071387682,BN,noniid,balanced,0
12,5,1.1259978387682492,0.2511335499733097,BN,noniid,balanced,0
12,6,1.110563214107274,0.2703666105427818,BN,noniid,balanced,0
12,7,1.1098649960665037,0.3126203972523781,BN,noniid,balanced,0
12,8,1.071927699470631,0.3310059748890049,BN,noniid,balanced,0
12,9,1.0768960869306263,0.3576759717554711,BN,noniid,balanced,0
12,10,1.1153408206373627,0.3350290167224445,BN,noniid,balanced,0
13,1,1.4216422746391426,0.1467216860569147,BN,noniid,balanced,0
13,2,1.2841620489676986,0.1260198085939693,BN,noniid,balanced,0
13,3,1.241949001090472,0.2016243525820017,BN,noniid,balanced,0
13,4,1.1769214966488064,0.2483394413039449,BN,noniid,balanced,0
13,5,1.1464070725546112,0.3339162620818269,BN,noniid,balanced,0
13,6,1.1300462692144175,0.305064856734953,BN,noniid,balanced,0
13,7,1.1177424879350626,0.3314710112058766,BN,noniid,balanced,0
13,8,1.114850409466518,0.3627030129694849,BN,noniid,balanced,0
13,9,1.1037267630890697,0.3388773477320299,BN,noniid,balanced,0
13,10,1.0821955908522476,0.3276869308722884,BN,noniid,balanced,0
14,1,1.3508262625985703,0.0947811718164441,BN,noniid,balanced,0
14,2,1.213770369270546,0.1185918719030934,BN,noniid,balanced,0
14,3,1.1653048692022838,0.2283712706710651,BN,noniid,balanced,0
14,4,1.143159046929921,0.3048814087749346,BN,noniid,balanced,0
14,5,1.138624080742837,0.3013679206002247,BN,noniid,balanced,0
14,6,1.1321749356479174,0.3703413956798984,BN,noniid,balanced,0
14,7,1.0888501881932615,0.3756588228679718,BN,noniid,balanced,0
14,8,1.1166114906797835,0.2649353388363982,BN,noniid,balanced,0
14,9,1.062798085592627,0.358098700879458,BN,noniid,balanced,0
14,10,1.091866221770517,0.3310905077791501,BN,noniid,balanced,0
15,1,1.3037200174612995,0.317169733092136,BN,noniid,balanced,0
15,2,1.1712084638245257,0.3585187330296839,BN,noniid,balanced,0
15,3,1.1141449525544314,0.4034525000598513,BN,noniid,balanced,0
15,4,1.078400904108279,0.3321864236587405,BN,noniid,balanced,0
15,5,1.0417492608117125,0.3332786010915655,BN,noniid,balanced,0
15,6,1.041969082945135,0.3847274157563588,BN,noniid,balanced,0
15,7,1.0461233016959377,0.3966541180323184,BN,noniid,balanced,0
15,8,1.018051593131089,0.3955591698162367,BN,noniid,balanced,0
15,9,1.0120527268948982,0.3823140627943481,BN,noniid,balanced,0
15,10,1.0275797977693213,0.3607755884055286,BN,noniid,balanced,0
16,1,1.2268070620704157,0.2330916443809187,BN,noniid,balanced,0
16,2,1.1484059547806376,0.1862418655896903,BN,noniid,balanced,0
16,3,1.161248338085472,0.249448153988313,BN,noniid,balanced,0
16,4,1.1354196586836471,0.293132616125666,BN,noniid,balanced,0
16,5,1.1083712183617729,0.2458629456229202,BN,noniid,balanced,0
16,6,1.079652105412486,0.3136983366149158,BN,noniid,balanced,0
16,7,1.0997124873649746,0.3122686210775977,BN,noniid,balanced,0
16,8,1.0692419117751693,0.3756005858594634,BN,noniid,balanced,0
16,9,1.0827261657066984,0.3437822883443338,BN,noniid,balanced,0
16,10,1.047066354008149,0.3858753498654498,BN,noniid,balanced,0
17,1,1.2954020355659512,0.3080652045312408,BN,noniid,balanced,0
17,2,1.2080991333255755,0.2544878596707121,BN,noniid,balanced,0
17,3,1.193016208343652,0.3109400467892528,BN,noniid,balanced,0
17,4,1.1339804718003894,0.2354758425957296,BN,noniid,balanced,0
17,5,1.095601681570192,0.2647484161636891,BN,noniid,balanced,0
17,6,1.0559569332082048,0.2384364083143119,BN,noniid,balanced,0
17,7,1.0445316419410258,0.3329954216101193,BN,noniid,balanced,0
17,8,1.041180320986787,0.3241819643356063,BN,noniid,balanced,0
17,9,1.0272555119960878,0.2718108673494783,BN,noniid,balanced,0
17,10,1.0130073310424246,0.3048695493655982,BN,noniid,balanced,0
18,1,1.191008371678974,0.3222472880328428,BN,noniid,balanced,0
18,2,1.084796529417798,0.2675379077708307,BN,noniid,balanced,0
18,3,1.071436626722806,0.2821944942342595,BN,noniid,balanced,0
18,4,1.009968758370731,0.3769682020793234,BN,noniid,balanced,0
18,5,0.9993787713293631,0.3820439160480539,BN,noniid,balanced,0
18,6,1.0109628497423986,0.4097049570988805,BN,noniid,balanced,0
18,7,0.967861348224852,0.3791858697098806,BN,noniid,balanced,0
18,8,0.9842658196408376,0.3837306558940164,BN,noniid,balanced,0
18,9,0.977745485359542,0.4250489008205565,BN,noniid,balanced,0
18,10,0.9797085957324572,0.4026028311140343,BN,noniid,balanced,0
19,1,1.0963759969501996,0.3303292932211828,BN,noniid,balanced,0
19,2,1.0485860290138658,0.4024321649099182,BN,noniid,balanced,0
